feature_set,feature,p_value,rank_biserial,abs_rank_biserial,mean_controls,mean_impaired,rank,selected
all_features,GGB6013,,,,0.0,0.0002404524886877828,745,True
all_features,GGB6015,,,,7.1625e-05,0.0033011764705882353,746,True
all_features,GGB6016,,,,0.036871749999999995,0.00815027149321267,747,True
all_features,GGB6019,,,,0.0,0.00018574660633484164,748,True
all_features,GGB6020,,,,0.003782375,0.005949819004524887,749,True
all_features,GGB6074,,,,0.0,0.005062443438914027,750,True
all_features,GGB6123,,,,0.029625250000000002,0.008287330316742081,751,True
all_features,GGB6127,,,,7.6875e-06,0.0004097737556561086,752,True
all_features,GGB6128,,,,0.0037599375,0.003056742081447964,753,True
all_features,GGB6129,,,,0.0013580625000000001,0.0007475565610859728,754,True
all_features,GGB6132,,,,0.008371875,0.002410135746606335,755,True
all_features,GGB6133,,,,0.0,0.00037981900452488686,756,True
all_features,GGB6134,,,,0.0027739374999999995,0.000997918552036199,757,True
all_features,GGB6470,,,,0.0032279375,0.0015426696832579185,758,True
all_features,GGB6512,,,,0.007549437500000001,0.008197285067873303,759,True
all_features,GGB6513,,,,0.0002246875,0.0015118099547511313,760,True
all_features,GGB6518,,,,0.008736375,0.004483710407239818,761,True
all_features,GGB6519,,,,0.00844325,0.0011566515837104073,762,True
all_features,GGB6520,,,,0.000199125,0.0,763,True
all_features,GGB6521,,,,0.0009118125,0.00015330316742081447,764,True
all_features,GGB6522,,,,0.0014066875,0.00016262443438914027,765,True
all_features,GGB6528,,,,0.0159176875,0.0,766,True
all_features,GGB6544,,,,0.0154204375,0.007312850678733032,767,True
all_features,GGB6546,,,,0.0,0.001547556561085973,768,True
all_features,GGB6565,,,,0.034329750000000006,0.010097013574660632,769,True
all_features,GGB6566,,,,0.0006400625,0.000661628959276018,770,True
all_features,GGB6568,,,,0.0,0.0006192307692307693,771,True
all_features,GGB6572,,,,0.0,0.00010289592760180995,772,True
all_features,GGB6574,,,,0.0023645625,0.010416199095022624,773,True
all_features,GGB6585,,,,0.0,0.010763619909502264,774,True
all_features,GGB6586,,,,0.0,0.0002420814479638009,775,True
all_features,GGB6593,,,,0.0,0.008389864253393666,776,True
all_features,GGB6600,,,,0.0,0.00038950226244343895,777,True
all_features,GGB6601,,,,0.2553933125,0.06939067873303167,778,True
all_features,GGB6606,,,,0.23366950000000003,0.036692624434389136,779,True
all_features,GGB6608,,,,0.060495875,0.05430968325791855,780,True
all_features,GGB6609,,,,8.5625e-06,0.00039389140271493215,781,True
all_features,GGB6610,,,,0.009664875,0.006894434389140272,782,True
all_features,GGB6611,,,,0.0033415625,0.0007959728506787331,783,True
all_features,GGB6612,,,,0.337506125,0.1671737556561086,784,True
all_features,GGB6613,,,,0.20336693749999996,0.1764271040723982,785,True
all_features,GGB6614,,,,0.0,7.46606334841629e-06,786,True
all_features,GGB6648,,,,9.612499999999999e-05,0.00019841628959276018,787,True
all_features,GGB6649,,,,0.0036083124999999995,0.001995927601809955,788,True
all_features,GGB70521,,,,0.0,0.0007661538461538461,789,True
all_features,GGB70869,,,,0.0010334375,0.0,790,True
all_features,GGB71575,,,,0.0004859375,0.0025584615384615385,791,True
all_features,GGB71580,,,,0.00056175,0.00045271493212669685,792,True
all_features,GGB741,,,,0.0006783749999999999,0.0014669230769230768,793,True
all_features,GGB74220,,,,0.0,0.003711447963800905,794,True
all_features,GGB74447,,,,0.057600312499999994,0.0,795,True
all_features,GGB74463,,,,0.00047443750000000003,0.0007731221719457014,796,True
all_features,GGB74505,,,,0.0057466875,0.010987556561085972,797,True
all_features,GGB74511,,,,0.014067125000000003,0.021474886877828055,798,True
all_features,GGB74518,,,,0.0,0.0002923981900452489,799,True
all_features,GGB74665,,,,0.0494856875,0.021433076923076926,800,True
all_features,GGB74700,,,,0.00030981250000000003,0.0007518099547511312,801,True
all_features,GGB74701,,,,0.0041071250000000005,6.628959276018099e-05,802,True
all_features,GGB74703,,,,0.0007688749999999999,0.0008105882352941176,803,True
all_features,GGB74708,,,,0.0,7.095022624434389e-05,804,True
all_features,GGB74802,,,,0.0009243125,0.002223891402714932,805,True
all_features,GGB74818,,,,0.0,0.0006920814479638009,806,True
all_features,GGB74827,,,,0.00033175,0.00037040723981900456,807,True
all_features,GGB75022,,,,0.0,0.0003312669683257918,808,True
all_features,GGB75029,,,,0.000625625,9.099547511312216e-05,809,True
all_features,GGB75036,,,,0.00011981249999999999,0.0,810,True
all_features,GGB756,,,,0.0,0.0029017194570135746,811,True
all_features,GGB759,,,,4.61875e-05,0.042211583710407244,812,True
all_features,GGB765,,,,0.0,0.0011194117647058824,813,True
all_features,GGB77341,,,,0.0013797500000000001,0.0,814,True
all_features,GGB779,,,,0.0,0.0007729411764705883,815,True
all_features,GGB781,,,,0.717979375,0.39716778280542986,816,True
all_features,GGB78706,,,,0.00015618750000000002,0.0,817,True
all_features,GGB78781,,,,0.0034894375,0.0033564253393665155,818,True
all_features,GGB78970,,,,0.0008985,0.0,819,True
all_features,GGB79050,,,,0.0,1.4660633484162894e-05,820,True
all_features,GGB79087,,,,1.3125000000000001e-06,0.0010761990950226244,821,True
all_features,GGB79097,,,,0.0006951250000000001,0.00018031674208144794,822,True
all_features,GGB79104,,,,8.725e-05,0.002064524886877828,823,True
all_features,GGB79118,,,,0.0036331875,0.0018799095022624431,824,True
all_features,GGB79121,,,,7.431249999999998e-05,0.00034701357466063344,825,True
all_features,GGB79229,,,,8.625e-06,0.0,826,True
all_features,GGB79342,,,,0.00011518750000000001,0.0002204977375565611,827,True
all_features,GGB79384,,,,0.0,1.4162895927601809e-05,828,True
all_features,GGB79394,,,,0.0007164999999999999,0.0008208597285067873,829,True
all_features,GGB79395,,,,0.00018506249999999998,0.00032647058823529406,830,True
all_features,GGB79417,,,,0.0005083749999999999,6.606334841628959e-05,831,True
all_features,GGB79420,,,,0.0006383749999999999,1.692307692307692e-05,832,True
all_features,GGB81342,,,,0.001598875,0.08900022624434388,833,True
all_features,GGB84235,,,,3.90625e-05,4.714932126696833e-05,834,True
all_features,GGB84348,,,,2.50625e-05,3.583710407239819e-05,835,True
all_features,GGB84917,,,,0.0001196875,0.001231764705882353,836,True
all_features,GGB87334,,,,0.0034135,0.006669411764705881,837,True
all_features,GGB87445,,,,0.1992064375,0.1770050226244344,838,True
all_features,GGB8965,,,,0.001576,2.7737556561085974e-05,839,True
all_features,GGB9045,,,,0.0059691250000000005,0.0,840,True
all_features,GGB9046,,,,0.0035759375,0.0012873755656108597,841,True
all_features,GGB9047,,,,0.006606375,0.0,842,True
all_features,GGB9048,,,,0.0078788125,8.552036199095022e-06,843,True
all_features,GGB9051,,,,0.000555,0.0,844,True
all_features,GGB9052,,,,0.0,0.00011203619909502262,845,True
all_features,GGB9056,,,,0.0079285625,0.001669502262443439,846,True
all_features,GGB9057,,,,0.003532875,0.0,847,True
all_features,GGB9058,,,,0.00854925,0.0,848,True
all_features,GGB9059,,,,0.2162730625,0.05068642533936652,849,True
all_features,GGB9060,,,,0.0022160625,0.002242579185520362,850,True
all_features,GGB9061,,,,0.01147,0.004572217194570136,851,True
all_features,GGB9062,,,,0.01180325,0.003934072398190046,852,True
all_features,GGB9063,,,,0.0176395625,0.006203303167420815,853,True
all_features,GGB9064,,,,0.018768812500000003,0.0028065610859728503,854,True
all_features,GGB9065,,,,0.0012121875000000002,0.0014644343891402716,855,True
all_features,GGB9066,,,,0.0,0.001957466063348416,856,True
all_features,GGB9071,,,,0.000722375,0.0032422171945701355,857,True
all_features,GGB9072,,,,0.0013616875,0.0,858,True
all_features,GGB9073,,,,7.3625e-05,0.00024665158371040723,859,True
all_features,GGB9074,,,,0.003318,0.0009809049773755656,860,True
all_features,GGB9075,,,,0.0048198749999999995,0.0,861,True
all_features,GGB9076,,,,0.0,6.864253393665158e-05,862,True
all_features,GGB9079,,,,0.0017776875000000002,0.0,863,True
all_features,GGB9080,,,,0.0,0.001574389140271493,864,True
all_features,GGB9081,,,,5.7562499999999996e-05,0.0037689592760180995,865,True
all_features,GGB9082,,,,0.0010036249999999997,0.000693212669683258,866,True
all_features,GGB9083,,,,0.00013975,0.00039959276018099545,867,True
all_features,GGB9085,,,,0.0014408749999999999,0.003565022624434389,868,True
all_features,GGB9086,,,,0.0032404999999999995,2.2126696832579186e-05,869,True
all_features,GGB9088,,,,0.0015518749999999999,0.0011114027149321268,870,True
all_features,GGB9089,,,,0.0064201875000000005,0.004320859728506788,871,True
all_features,GGB9090,,,,0.0005567500000000001,0.0010669230769230769,872,True
all_features,GGB9091,,,,0.0038625000000000005,0.0017593665158371038,873,True
all_features,GGB9092,,,,0.0045163124999999995,0.0015671493212669682,874,True
all_features,GGB9093,,,,0.0074254375,0.0030971040723981897,875,True
all_features,GGB9094,,,,0.01571925,0.0,876,True
all_features,GGB9095,,,,0.0015565625,0.0005638914027149322,877,True
all_features,GGB9101,,,,0.0,0.00010755656108597285,878,True
all_features,GGB9102,,,,0.0005480000000000001,0.001413348416289593,879,True
all_features,GGB9104,,,,0.00079275,0.0010408597285067873,880,True
all_features,GGB9106,,,,0.000114375,0.0006552941176470588,881,True
all_features,GGB9108,,,,0.0014791875,0.0010023529411764705,882,True
all_features,GGB9109,,,,0.0116271875,0.0037299095022624434,883,True
all_features,GGB9110,,,,0.0028161875,0.003915429864253394,884,True
all_features,GGB9111,,,,0.0009651875000000001,1.9638009049773755e-05,885,True
all_features,GGB9112,,,,0.0020105625,5.610859728506787e-06,886,True
all_features,GGB9115,,,,0.0029823125,0.0009065158371040724,887,True
all_features,GGB9116,,,,0.0021371249999999997,0.0009354751131221719,888,True
all_features,GGB9117,,,,0.0033971249999999995,0.0019866968325791858,889,True
all_features,GGB9137,,,,0.0033024375000000003,0.0006044796380090497,890,True
all_features,GGB9141,,,,0.0008239375,0.0,891,True
all_features,GGB9146,,,,0.0006371875,0.0,892,True
all_features,GGB9147,,,,0.0097916875,0.004137466063348416,893,True
all_features,GGB9149,,,,0.00368175,0.0,894,True
all_features,GGB9150,,,,0.0,0.012201357466063347,895,True
all_features,GGB9161,,,,0.0797116875,0.00012135746606334842,896,True
all_features,GGB9168,,,,0.1496015,0.00023524886877828054,897,True
all_features,GGB9169,,,,0.0015224375,0.00047515837104072396,898,True
all_features,GGB9170,,,,0.001779625,0.0,899,True
all_features,GGB9171,,,,0.00048668750000000003,0.0027109502262443437,900,True
all_features,GGB9172,,,,0.011124625,0.006395067873303167,901,True
all_features,GGB9175,,,,0.0029625,0.0013685972850678734,902,True
all_features,GGB9176,,,,0.12396268749999999,0.049405520361990946,903,True
all_features,GGB9178,,,,0.0018998125,0.0,904,True
all_features,GGB9184,,,,0.02606525,0.059995294117647056,905,True
all_features,GGB9185,,,,0.0036964375,0.002642533936651583,906,True
all_features,GGB9186,,,,0.00538225,0.0032487782805429868,907,True
all_features,GGB9189,,,,0.0037299375,0.002788280542986425,908,True
all_features,GGB9192,,,,0.0002574375,0.0,909,True
all_features,GGB9197,,,,0.0042145,0.002023846153846154,910,True
all_features,GGB9198,,,,0.0083955625,0.004286470588235294,911,True
all_features,GGB9199,,,,0.004393375000000001,0.0008727601809954751,912,True
all_features,GGB9200,,,,0.0012466875,0.0019159276018099543,913,True
all_features,GGB9209,,,,0.0020618750000000003,0.00010031674208144797,914,True
all_features,GGB9210,,,,0.007156875000000002,0.006760452488687782,915,True
all_features,GGB9211,,,,0.0233111875,0.0018333484162895927,916,True
all_features,GGB9224,,,,0.00041593749999999997,0.00028235294117647056,917,True
all_features,GGB9225,,,,0.000429,0.0002872850678733032,918,True
all_features,GGB9237,,,,0.00814975,0.005863076923076922,919,True
all_features,GGB9238,,,,0.000817625,0.0013952036199095022,920,True
all_features,GGB9239,,,,0.0012669375,0.005233212669683259,921,True
all_features,GGB9240,,,,0.008959749999999999,0.008845656108597284,922,True
all_features,GGB9243,,,,0.0001421875,0.0011772398190045249,923,True
all_features,GGB9247,,,,0.0054021875,0.001997782805429864,924,True
all_features,GGB9249,,,,0.0115361875,0.006126334841628959,925,True
all_features,GGB9252,,,,0.0002549375,0.0006623981900452489,926,True
all_features,GGB9253,,,,0.0042728125,0.003082171945701358,927,True
all_features,GGB9256,,,,0.001210625,0.0019909049773755654,928,True
all_features,GGB9258,,,,0.017296875,0.007089773755656109,929,True
all_features,GGB9260,,,,0.005423875,0.00028135746606334843,930,True
all_features,GGB9261,,,,0.044954125,0.01732235294117647,931,True
all_features,GGB9262,,,,0.0006545625,0.005793981900452489,932,True
all_features,GGB9263,,,,0.0024349375,0.0025386877828054303,933,True
all_features,GGB9264,,,,0.0123776875,0.0016583710407239818,934,True
all_features,GGB9266,,,,0.0184984375,0.0036044343891402713,935,True
all_features,GGB9267,,,,0.0047886874999999995,0.002169864253393665,936,True
all_features,GGB9271,,,,0.014538437500000001,0.0003619457013574661,937,True
all_features,GGB9275,,,,0.000653875,0.0012248416289592759,938,True
all_features,GGB9276,,,,0.0,0.002033212669683258,939,True
all_features,GGB9277,,,,0.0058461875,0.0022873755656108597,940,True
all_features,GGB9278,,,,0.0238938125,0.007214615384615384,941,True
all_features,GGB9279,,,,0.002047625,0.0016026696832579185,942,True
all_features,GGB9280,,,,5.3124999999999995e-06,0.000603710407239819,943,True
all_features,GGB9282,,,,0.0035310625,0.0008978733031674208,944,True
all_features,GGB9285,,,,0.0132226875,0.0003567420814479638,945,True
all_features,GGB9286,,,,0.00660775,0.0,946,True
all_features,GGB9287,,,,0.0014521249999999999,0.00010099547511312218,947,True
all_features,GGB9288,,,,0.0080535,0.003290904977375566,948,True
all_features,GGB9289,,,,0.0031891875,0.0020412217194570137,949,True
all_features,GGB9290,,,,0.006118625,0.0033201809954751128,950,True
all_features,GGB9291,,,,0.004693625,0.003653484162895927,951,True
all_features,GGB9293,,,,0.005184375,0.013245113122171944,952,True
all_features,GGB9296,,,,0.012327625,0.011095248868778282,953,True
all_features,GGB9297,,,,0.001170875,0.0007619909502262443,954,True
all_features,GGB9299,,,,0.0034520625,0.0007260180995475112,955,True
all_features,GGB9301,,,,0.0016608750000000002,0.0014907692307692308,956,True
all_features,GGB9302,,,,0.0022950625,0.003404841628959277,957,True
all_features,GGB9303,,,,0.00137425,0.0003671945701357466,958,True
all_features,GGB9309,,,,0.0011183125,0.003104027149321267,959,True
all_features,GGB9328,,,,0.008043625,0.03469963800904977,960,True
all_features,GGB9331,,,,0.014537875,0.014243891402714932,961,True
all_features,GGB9332,,,,0.0017714375,0.04923579185520362,962,True
all_features,GGB9333,,,,0.00020912499999999997,0.0003881447963800905,963,True
all_features,GGB9334,,,,0.030837875000000004,0.0006607239819004524,964,True
all_features,GGB9336,,,,2.4187500000000002e-05,0.0,965,True
all_features,GGB9342,,,,0.24629618749999999,0.3412854751131222,966,True
all_features,GGB9343,,,,0.0171261875,0.022822262443438913,967,True
all_features,GGB9345,,,,0.12499037500000001,0.19778466063348418,968,True
all_features,GGB9346,,,,4.38125e-05,0.0,969,True
all_features,GGB9347,,,,0.06333031250000001,0.08871004524886877,970,True
all_features,GGB9348,,,,0.0034158125000000004,0.002435384615384615,971,True
all_features,GGB9349,,,,0.0,0.04033868778280543,972,True
all_features,GGB9350,,,,0.06584306250000001,0.06936325791855204,973,True
all_features,GGB9354,,,,0.0020295,0.0015276470588235294,974,True
all_features,GGB9355,,,,0.008322625,0.0034272398190045247,975,True
all_features,GGB9356,,,,0.0,0.017890859728506788,976,True
all_features,GGB9357,,,,0.004873187500000001,0.0027865610859728507,977,True
all_features,GGB9358,,,,0.004442,0.00023031674208144796,978,True
all_features,GGB9359,,,,0.0257428125,0.04158918552036199,979,True
all_features,GGB9361,,,,0.0171013125,0.003171764705882353,980,True
all_features,GGB9364,,,,0.0096766875,0.0048492760180995475,981,True
all_features,GGB9365,,,,0.120515,0.14677954751131225,982,True
all_features,GGB9370,,,,0.0001665625,0.00020262443438914026,983,True
all_features,GGB9380,,,,0.0004961875,6.846153846153847e-05,984,True
all_features,GGB9383,,,,0.0,4.7239819004524884e-05,985,True
all_features,GGB9411,,,,0.0037776250000000006,0.0005123529411764706,986,True
all_features,GGB9412,,,,0.039207625,0.0559272850678733,987,True
all_features,GGB9420,,,,0.00030868750000000004,0.0013390045248868779,988,True
all_features,GGB9421,,,,0.0044213125,0.0,989,True
all_features,GGB9423,,,,0.0,0.0011790950226244342,990,True
all_features,GGB9424,,,,0.0051965625,0.010010678733031676,991,True
all_features,GGB9425,,,,0.0004246875,8.144796380090498e-06,992,True
all_features,GGB9434,,,,0.0005499999999999999,0.00010588235294117647,993,True
all_features,GGB9439,,,,0.0,0.0016392760180995475,994,True
all_features,GGB9444,,,,0.00487125,0.001620995475113122,995,True
all_features,GGB9445,,,,0.004502375,0.00044276018099547506,996,True
all_features,GGB9450,,,,0.000124,0.006686968325791855,997,True
all_features,GGB9452,,,,4.00625e-05,0.002519185520361991,998,True
all_features,GGB9453,,,,0.0621674375,0.12390475113122172,999,True
all_features,GGB9454,,,,0.0016720625,0.002336561085972851,1000,True
all_features,GGB9455,,,,0.00021006250000000002,0.00011995475113122171,1001,True
all_features,GGB9457,,,,0.0012306250000000002,0.00011357466063348415,1002,True
all_features,GGB9463,,,,0.0259129375,0.003619547511312217,1003,True
all_features,GGB9464,,,,0.38665200000000005,1.1023734841628958,1004,True
all_features,GGB9466,,,,0.0029858124999999998,0.00038859728506787335,1005,True
all_features,GGB9469,,,,0.051013187500000015,0.13202185520361992,1006,True
all_features,GGB9474,,,,0.0009584375000000001,0.0010882805429864252,1007,True
all_features,GGB9476,,,,0.0009358750000000001,0.0006483257918552035,1008,True
all_features,GGB9480,,,,0.37719187499999995,0.6659809049773756,1009,True
all_features,GGB9491,,,,0.0018557499999999998,0.0023184615384615388,1010,True
all_features,GGB9495,,,,0.0181373125,0.010067737556561086,1011,True
all_features,GGB9499,,,,0.0022903125,0.007717918552036199,1012,True
all_features,GGB9501,,,,0.0061871875,0.004437239819004525,1013,True
all_features,GGB9502,,,,0.025850625,0.016464117647058824,1014,True
all_features,GGB9508,,,,0.0012271875,0.0033321266968325794,1015,True
all_features,GGB9509,,,,0.026648250000000002,0.009486561085972851,1016,True
all_features,GGB9511,,,,0.001862375,0.0038107239819004527,1017,True
all_features,GGB9512,,,,0.0713454375,0.10098239819004524,1018,True
all_features,GGB9513,,,,0.0,1.4705882352941175e-05,1019,True
all_features,GGB9522,,,,0.0132375,0.010008823529411764,1020,True
all_features,GGB9523,,,,0.0062881875,0.01039054298642534,1021,True
all_features,GGB9524,,,,0.0799370625,0.05284723981900453,1022,True
all_features,GGB9525,,,,0.0016835625,0.0003827601809954752,1023,True
all_features,GGB9529,,,,0.0057701875,0.005726742081447965,1024,True
all_features,GGB9530,,,,0.0006346875,0.0005544343891402715,1025,True
all_features,GGB9531,,,,0.013760875,0.017948597285067872,1026,True
all_features,GGB9532,,,,0.0023875624999999995,0.00027615384615384617,1027,True
all_features,GGB9533,,,,0.0010589375,0.0019616742081447966,1028,True
all_features,GGB9534,,,,0.024060375000000002,0.012529366515837102,1029,True
all_features,GGB9536,,,,0.000651625,0.0007316742081447964,1030,True
all_features,GGB9537,,,,0.0034698750000000007,0.0010556561085972851,1031,True
all_features,GGB9540,,,,5.9250000000000004e-05,0.00023262443438914026,1032,True
all_features,GGB9542,,,,6.131249999999999e-05,0.001508235294117647,1033,True
all_features,GGB9543,,,,0.0002655625,0.00015212669683257917,1034,True
all_features,GGB9545,,,,0.0053598125,0.0028948416289592766,1035,True
all_features,GGB9547,,,,0.037212625,0.029227511312217198,1036,True
all_features,GGB9548,,,,0.0005102500000000001,0.00020461538461538463,1037,True
all_features,GGB9551,,,,0.005063125,0.003977873303167421,1038,True
all_features,GGB9559,,,,0.016509812500000002,0.011889366515837106,1039,True
all_features,GGB9561,,,,0.00465275,0.006058235294117647,1040,True
all_features,GGB9563,,,,0.00820425,0.0034616289592760184,1041,True
all_features,GGB9574,,,,0.007048750000000001,0.0026189140271493214,1042,True
all_features,GGB9575,,,,0.00031025000000000003,0.0005582805429864254,1043,True
all_features,GGB9580,,,,0.004009687499999999,0.006437601809954751,1044,True
all_features,GGB9582,,,,0.0018028125,0.008632036199095023,1045,True
all_features,GGB9583,,,,0.01810825,0.042236289592760184,1046,True
all_features,GGB9589,,,,0.000464,8.32579185520362e-06,1047,True
all_features,GGB9590,,,,0.0083518125,0.003395429864253394,1048,True
all_features,GGB9591,,,,0.0013139999999999998,0.0017413122171945701,1049,True
all_features,GGB9592,,,,0.0,0.002770814479638009,1050,True
all_features,GGB9593,,,,0.0035058124999999994,0.006613348416289594,1051,True
all_features,GGB9595,,,,0.0054720624999999995,0.005569004524886878,1052,True
all_features,GGB9597,,,,0.010788625,0.002964343891402715,1053,True
all_features,GGB9602,,,,0.1687373125,0.13036072398190043,1054,True
all_features,GGB9603,,,,0.00043024999999999997,0.0043784615384615385,1055,True
all_features,GGB9604,,,,0.0,0.0012841176470588234,1056,True
all_features,GGB9606,,,,0.0007345625,0.000990814479638009,1057,True
all_features,GGB9607,,,,0.0,0.00030244343891402714,1058,True
all_features,GGB9608,,,,0.005774437499999999,0.006530995475113122,1059,True
all_features,GGB9611,,,,0.0017971874999999997,0.0014360633484162895,1060,True
all_features,GGB9613,,,,0.0014517500000000001,0.00362131221719457,1061,True
all_features,GGB9614,,,,0.032974187499999995,0.013680769230769229,1062,True
all_features,GGB9616,,,,0.026315374999999995,0.014800995475113122,1063,True
all_features,GGB9618,,,,0.00790075,0.0029237104072398186,1064,True
all_features,GGB9619,,,,0.0159145,0.01122868778280543,1065,True
all_features,GGB9620,,,,0.0077149375,0.012564479638009048,1066,True
all_features,GGB9621,,,,0.026022875,0.010766877828054298,1067,True
all_features,GGB9623,,,,0.0099869375,0.00248420814479638,1068,True
all_features,GGB9627,,,,0.013797062500000002,0.018126153846153847,1069,True
all_features,GGB9628,,,,0.00019893749999999998,0.0019636651583710405,1070,True
all_features,GGB9630,,,,0.000864,0.06092963800904977,1071,True
all_features,GGB9634,,,,0.1055094375,0.11296031674208146,1072,True
all_features,GGB9635,,,,0.3334420625,0.32966859728506787,1073,True
all_features,GGB9636,,,,0.047947375,0.04581140271493213,1074,True
all_features,GGB9637,,,,0.0013193125,0.0024457466063348412,1075,True
all_features,GGB9640,,,,0.013323249999999998,0.0071425791855203626,1076,True
all_features,GGB9641,,,,0.012335062500000002,0.008386515837104072,1077,True
all_features,GGB9642,,,,0.027726812499999996,0.03348009049773756,1078,True
all_features,GGB9645,,,,1.625e-05,0.0,1079,True
all_features,GGB9646,,,,0.0031695,0.0024420361990950224,1080,True
all_features,GGB9667,,,,0.0255445625,0.021883212669683263,1081,True
all_features,GGB9668,,,,0.000373125,0.0006487330316742081,1082,True
all_features,GGB9672,,,,0.0016316875,0.0,1083,True
all_features,GGB9673,,,,0.01164275,0.050821447963800906,1084,True
all_features,GGB9675,,,,0.0106105,0.016507194570135747,1085,True
all_features,GGB9676,,,,0.0,0.001133529411764706,1086,True
all_features,GGB9677,,,,0.0019874375,0.038806832579185525,1087,True
all_features,GGB9686,,,,0.007017000000000001,0.0012924886877828054,1088,True
all_features,GGB9687,,,,0.000697625,0.0003118099547511312,1089,True
all_features,GGB9690,,,,0.016937999999999998,0.010916923076923078,1090,True
all_features,GGB9691,,,,0.021125625000000002,0.03445533936651584,1091,True
all_features,GGB9694,,,,0.018597812499999998,0.09262457013574661,1092,True
all_features,GGB9695,,,,0.0022444375,0.010984796380090499,1093,True
all_features,GGB9696,,,,0.0035841250000000005,0.00023701357466063345,1094,True
all_features,GGB9697,,,,0.0106446875,0.004488778280542986,1095,True
all_features,GGB9699,,,,0.16245062500000002,0.20745705882352938,1096,True
all_features,GGB9701,,,,0.008432125,0.007938325791855204,1097,True
all_features,GGB9707,,,,0.0223054375,0.014442669683257916,1098,True
all_features,GGB9708,,,,0.22142325000000002,0.19320832579185518,1099,True
all_features,GGB9710,,,,3.8125e-05,0.006420542986425339,1100,True
all_features,GGB9711,,,,0.001923125,0.0010741628959276019,1101,True
all_features,GGB9712,,,,0.05742875000000001,0.04475877828054299,1102,True
all_features,GGB9715,,,,0.4931751875,0.4740452036199095,1103,True
all_features,GGB9716,,,,0.0014954999999999999,0.0004958823529411764,1104,True
all_features,GGB9717,,,,5.9562500000000004e-05,0.0,1105,True
all_features,GGB9719,,,,0.0694458125,0.13747692307692308,1106,True
all_features,GGB9724,,,,0.0019149374999999995,0.002773348416289593,1107,True
all_features,GGB9729,,,,1.3999999999999998e-05,1.5520361990950226e-05,1108,True
all_features,GGB9730,,,,0.06574674999999999,0.053342443438914026,1109,True
all_features,GGB9737,,,,0.00999975,0.012366108597285066,1110,True
all_features,GGB9739,,,,0.020082375000000003,0.02570968325791855,1111,True
all_features,GGB9743,,,,0.0007304375,0.0006911312217194569,1112,True
all_features,GGB9747,,,,0.11001512500000002,0.10154515837104072,1113,True
all_features,GGB9758,,,,0.518273875,0.25991524886877826,1114,True
all_features,GGB9759,,,,0.013600125000000001,0.009319864253393664,1115,True
all_features,GGB9760,,,,0.1097126875,0.10814619909502261,1116,True
all_features,GGB9762,,,,0.01177375,0.013755113122171946,1117,True
all_features,GGB9763,,,,0.000141875,0.0,1118,True
all_features,GGB9764,,,,0.0013518125000000001,0.0011300904977375567,1119,True
all_features,GGB9765,,,,0.0114598125,0.03339927601809955,1120,True
all_features,GGB9766,,,,0.004435,0.0024346606334841626,1121,True
all_features,GGB9767,,,,0.011390500000000001,0.010390226244343891,1122,True
all_features,GGB9768,,,,0.0006455,0.00024547511312217194,1123,True
all_features,GGB9769,,,,7.918750000000001e-05,0.00037552036199095025,1124,True
all_features,GGB9770,,,,0.0735053125,0.12436886877828054,1125,True
all_features,GGB9773,,,,0.0003135625,0.0028548416289592756,1126,True
all_features,GGB9774,,,,0.0047608125,0.0034129864253393677,1127,True
all_features,GGB9775,,,,0.006985187499999999,0.018408416289592763,1128,True
all_features,GGB9778,,,,0.000385375,0.0007433936651583712,1129,True
all_features,GGB9779,,,,0.0001188125,0.00015733031674208142,1130,True
all_features,GGB9780,,,,0.0026569375,0.0012329864253393665,1131,True
all_features,GGB9781,,,,0.016120875,0.03148656108597286,1132,True
all_features,GGB9782,,,,0.0062666250000000005,0.007306696832579186,1133,True
all_features,GGB9783,,,,0.0010408750000000001,0.0019140271493212672,1134,True
all_features,GGB9784,,,,0.0005014374999999999,0.00018199095022624433,1135,True
all_features,GGB9785,,,,0.004784,0.008868823529411764,1136,True
all_features,GGB9786,,,,0.0019876250000000002,0.0017152941176470588,1137,True
all_features,GGB9787,,,,0.0015119999999999999,0.0010519004524886877,1138,True
all_features,GGB9788,,,,0.0032586250000000002,0.0018571040723981901,1139,True
all_features,GGB9790,,,,0.0055576875,0.0035923076923076924,1140,True
all_features,GGB9813,,,,0.005983125000000001,0.013303710407239818,1141,True
all_features,GGB9815,,,,0.0034130625,0.0,1142,True
all_features,GGB9817,,,,0.0,0.00018262443438914026,1143,True
all_features,GGB9818,,,,0.00783675,0.003837737556561086,1144,True
all_features,GGB9819,,,,0.0014716875000000001,0.003912081447963801,1145,True
all_features,GGB9832,,,,0.0002861875,0.0005076470588235294,1146,True
all_features,Gordonibacter,,,,0.0520095,0.05873904977375566,1147,True
all_features,Granulicatella,,,,0.0008655625,0.00198262443438914,1148,True
all_features,Guopingia,,,,0.0031889375,0.004225565610859729,1149,True
all_features,Haemophilus,,,,0.013039875000000001,0.003166470588235294,1150,True
all_features,Hafnia,,,,0.00796575,1.574660633484163e-05,1151,True
all_features,Hallella,,,,0.0,0.015675610859728507,1152,True
all_features,Helicobacter,,,,0.0,0.0002764253393665158,1153,True
all_features,Holdemanella,,,,0.2700931875,0.4605730316742081,1154,True
all_features,Holdemania,,,,0.028190749999999997,0.01265900452488688,1155,True
all_features,Hungatella,,,,0.013167250000000002,0.006916153846153846,1156,True
